player_id,player_name,height,weight,college,age
00-0035676,A.J. Brown,73.0,226.0,Mississippi,22
00-0035676,A.J. Brown,73.0,226.0,Mississippi,23
00-0035676,A.J. Brown,73.0,226.0,Mississippi,24
00-0035676,A.J. Brown,73.0,226.0,Mississippi,25
00-0035676,A.J. Brown,73.0,226.0,Mississippi,26
00-0031609,A.J. Derby,77.0,240.0,Arkansas,25
00-0031609,A.J. Derby,77.0,240.0,Arkansas,26
00-0031609,A.J. Derby,77.0,240.0,Arkansas,27
00-0036265,A.J. Dillon,72.0,247.0,Boston College,22
00-0036265,A.J. Dillon,72.0,247.0,Boston College,23
00-0036265,A.J. Dillon,72.0,247.0,Boston College,24
00-0036265,A.J. Dillon,72.0,247.0,Boston College,25
00-0027942,A.J. Green,76.0,210.0,Georgia,24
00-0027942,A.J. Green,76.0,210.0,Georgia,25
00-0027942,A.J. Green,76.0,210.0,Georgia,26
00-0027942,A.J. Green,76.0,210.0,Georgia,27
00-0027942,A.J. Green,76.0,210.0,Georgia,28
00-0027942,A.J. Green,76.0,210.0,Georgia,29
00-0027942,A.J. Green,76.0,210.0,Georgia,30
00-0027942,A.J. Green,76.0,210.0,Georgia,32
00-0027942,A.J. Green,76.0,210.0,Georgia,33
00-0027942,A.J. Green,76.0,210.0,Georgia,34
00-0029654,A.J. Jenkins,73.0,195.0,Illinois,22
00-0029654,A.J. Jenkins,73.0,195.0,Illinois,23
00-0029654,A.J. Jenkins,73.0,195.0,Illinois,24
00-0038612,A.T. Perry,77.0,205.0,Wake Forest,24
00-0031288,AJ McCarron,75.0,220.0,Alabama,25
00-0031288,AJ McCarron,75.0,220.0,Alabama,27
00-0031288,AJ McCarron,75.0,220.0,Alabama,29
00-0031288,AJ McCarron,75.0,220.0,Alabama,30
00-0031288,AJ McCarron,75.0,220.0,Alabama,33
00-0032441,Aaron Burbridge,73.0,208.0,Michigan State,23
00-0030540,Aaron Dobson,75.0,205.0,Marshall,22
00-0030540,Aaron Dobson,75.0,205.0,Marshall,23
00-0030540,Aaron Dobson,75.0,205.0,Marshall,24
00-0033293,Aaron Jones,69.0,208.0,UTEP,23
00-0033293,Aaron Jones,69.0,208.0,UTEP,24
00-0033293,Aaron Jones,69.0,208.0,UTEP,25
00-0033293,Aaron Jones,69.0,208.0,UTEP,26
00-0033293,Aaron Jones,69.0,208.0,UTEP,27
00-0033293,Aaron Jones,69.0,208.0,UTEP,28
00-0033293,Aaron Jones,69.0,208.0,UTEP,29
00-0023459,Aaron Rodgers,74.0,223.0,California,29
00-0023459,Aaron Rodgers,74.0,223.0,California,30
00-0023459,Aaron Rodgers,74.0,223.0,California,31
00-0023459,Aaron Rodgers,74.0,223.0,California,32
00-0023459,Aaron Rodgers,74.0,223.0,California,33
00-0023459,Aaron Rodgers,74.0,223.0,California,34
00-0023459,Aaron Rodgers,74.0,223.0,California,35
00-0023459,Aaron Rodgers,74.0,223.0,California,36
00-0023459,Aaron Rodgers,74.0,223.0,California,37
00-0023459,Aaron Rodgers,74.0,223.0,California,38
00-0023459,Aaron Rodgers,74.0,223.0,California,39
00-0023459,Aaron Rodgers,74.0,223.0,California,40
00-0030550,Ace Sanders,67.0,178.0,South Carolina,22
00-0030550,Ace Sanders,67.0,178.0,South Carolina,23
00-0032009,Adam Humphries,71.0,195.0,Clemson,22
00-0032009,Adam Humphries,71.0,195.0,Clemson,23
00-0032009,Adam Humphries,71.0,195.0,Clemson,24
00-0032009,Adam Humphries,71.0,195.0,Clemson,25
00-0032009,Adam Humphries,71.0,195.0,Clemson,26
00-0032009,Adam Humphries,71.0,195.0,Clemson,27
00-0032009,Adam Humphries,71.0,195.0,Clemson,28
00-0033896,Adam Shaheen,78.0,270.0,Ashland,23
00-0033896,Adam Shaheen,78.0,270.0,Ashland,24
00-0033896,Adam Shaheen,78.0,270.0,Ashland,25
00-0033896,Adam Shaheen,78.0,270.0,Ashland,26
00-0033896,Adam Shaheen,78.0,270.0,Ashland,27
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,24
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,25
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,26
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,27
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,28
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,29
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,30
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,31
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,32
00-0030035,Adam Thielen,74.0,195.0,Minnesota State-Mankato,33
00-0036422,Adam Trautman,77.0,253.0,Dayton,23
00-0036422,Adam Trautman,77.0,253.0,Dayton,24
00-0036422,Adam Trautman,77.0,253.0,Dayton,25
00-0036422,Adam Trautman,77.0,253.0,Dayton,26
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,27
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,28
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,29
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,30
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,31
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,32
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,33
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,34
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,35
00-0025394,Adrian Peterson,73.0,220.0,Oklahoma,36
00-0025637,Ahmad Bradshaw,70.0,217.0,Marshall,26
00-0025637,Ahmad Bradshaw,70.0,217.0,Marshall,27
00-0025637,Ahmad Bradshaw,70.0,217.0,Marshall,28
00-0025637,Ahmad Bradshaw,70.0,217.0,Marshall,29
00-0038579,Aidan O'Connell,75.0,210.0,Purdue,25
00-0031743,Akeem Hunt,70.0,185.0,Purdue,22
00-0031743,Akeem Hunt,70.0,185.0,Purdue,23
00-0031743,Akeem Hunt,70.0,185.0,Purdue,24
00-0032745,Alan Cross,73.0,235.0,Memphis,24
00-0032745,Alan Cross,73.0,235.0,Memphis,25
00-0036423,Albert Okwuegbunam,77.0,258.0,Missouri,22
00-0036423,Albert Okwuegbunam,77.0,258.0,Missouri,23
00-0036423,Albert Okwuegbunam,77.0,258.0,Missouri,24
00-0036423,Albert Okwuegbunam,77.0,258.0,Missouri,25
00-0030669,Albert Wilson,69.0,195.0,Georgia State,22
00-0030669,Albert Wilson,69.0,195.0,Georgia State,23
00-0030669,Albert Wilson,69.0,195.0,Georgia State,24
00-0030669,Albert Wilson,69.0,195.0,Georgia State,25
00-0030669,Albert Wilson,69.0,195.0,Georgia State,26
00-0030669,Albert Wilson,69.0,195.0,Georgia State,27
00-0030669,Albert Wilson,69.0,195.0,Georgia State,29
00-0028116,Aldrick Robinson,70.0,185.0,SMU,24
00-0028116,Aldrick Robinson,70.0,185.0,SMU,25
00-0028116,Aldrick Robinson,70.0,185.0,SMU,26
00-0028116,Aldrick Robinson,70.0,185.0,SMU,28
00-0028116,Aldrick Robinson,70.0,185.0,SMU,29
00-0028116,Aldrick Robinson,70.0,185.0,SMU,30
00-0037664,Alec Pierce,75.0,211.0,Cincinnati,22
00-0037664,Alec Pierce,75.0,211.0,Cincinnati,23
00-0033296,Alex Armah,73.0,255.0,West Georgia,24
00-0033296,Alex Armah,73.0,255.0,West Georgia,26
00-0033296,Alex Armah,73.0,255.0,West Georgia,27
00-0033296,Alex Armah,73.0,255.0,West Georgia,29
00-0032426,Alex Collins,70.0,208.0,Arkansas,22
00-0032426,Alex Collins,70.0,208.0,Arkansas,23
00-0032426,Alex Collins,70.0,208.0,Arkansas,24
00-0032426,Alex Collins,70.0,208.0,Arkansas,27
00-0032864,Alex Ellis,76.0,245.0,Tennessee,23
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,24
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,25
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,26
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,27
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,28
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,29
00-0032543,Alex Erickson,72.0,195.0,Wisconsin,31
00-0028034,Alex Green,74.0,220.0,Hawaii,24
00-0028034,Alex Green,74.0,220.0,Hawaii,25
00-0023436,Alex Smith,76.0,213.0,Utah,28
00-0023436,Alex Smith,76.0,213.0,Utah,29
00-0023436,Alex Smith,76.0,213.0,Utah,30
00-0023436,Alex Smith,76.0,213.0,Utah,31
00-0023436,Alex Smith,76.0,213.0,Utah,32
00-0023436,Alex Smith,76.0,213.0,Utah,33
00-0023436,Alex Smith,76.0,213.0,Utah,34
00-0023436,Alex Smith,76.0,213.0,Utah,36
00-0029623,Alex Tanney,75.0,208.0,Monmouth,28
00-0029623,Alex Tanney,75.0,208.0,Monmouth,32
00-0035104,Alexander Hollins,73.0,166.0,Eastern Illinois,23
00-0034972,Alexander Mattison,71.0,220.0,Boise State,21
00-0034972,Alexander Mattison,71.0,220.0,Boise State,22
00-0034972,Alexander Mattison,71.0,220.0,Boise State,23
00-0034972,Alexander Mattison,71.0,220.0,Boise State,24
00-0034972,Alexander Mattison,71.0,220.0,Boise State,25
00-0027346,Alfonso Smith,73.0,209.0,Kentucky,25
00-0027346,Alfonso Smith,73.0,209.0,Kentucky,26
00-0027346,Alfonso Smith,73.0,209.0,Kentucky,27
00-0031075,Alfred Blue,74.0,225.0,LSU,23
00-0031075,Alfred Blue,74.0,225.0,LSU,24
00-0031075,Alfred Blue,74.0,225.0,LSU,25
00-0031075,Alfred Blue,74.0,225.0,LSU,26
00-0031075,Alfred Blue,74.0,225.0,LSU,27
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,24
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,25
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,26
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,27
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,28
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,29
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,30
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,31
00-0029141,Alfred Morris,70.0,222.0,Florida Atlantic,32
00-0030821,Allen Hurns,73.0,195.0,Miami,23
00-0030821,Allen Hurns,73.0,195.0,Miami,24
00-0030821,Allen Hurns,73.0,195.0,Miami,25
00-0030821,Allen Hurns,73.0,195.0,Miami,26
00-0030821,Allen Hurns,73.0,195.0,Miami,27
00-0030821,Allen Hurns,73.0,195.0,Miami,28
00-0034521,Allen Lazard,77.0,227.0,Iowa State,23
00-0034521,Allen Lazard,77.0,227.0,Iowa State,24
00-0034521,Allen Lazard,77.0,227.0,Iowa State,25
00-0034521,Allen Lazard,77.0,227.0,Iowa State,26
00-0034521,Allen Lazard,77.0,227.0,Iowa State,27
00-0034521,Allen Lazard,77.0,227.0,Iowa State,28
00-0031428,Allen Robinson,74.0,210.0,Penn State,21
00-0031428,Allen Robinson,74.0,210.0,Penn State,22
00-0031428,Allen Robinson,74.0,210.0,Penn State,23
00-0031428,Allen Robinson,74.0,210.0,Penn State,24
00-0031428,Allen Robinson,74.0,210.0,Penn State,25
00-0031428,Allen Robinson,74.0,210.0,Penn State,26
00-0031428,Allen Robinson,74.0,210.0,Penn State,27
00-0031428,Allen Robinson,74.0,210.0,Penn State,28
00-0031428,Allen Robinson,74.0,210.0,Penn State,29
00-0031428,Allen Robinson,74.0,210.0,Penn State,30
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,22
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,23
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,24
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,25
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,26
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,27
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,28
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,29
00-0029137,Alshon Jeffery,75.0,218.0,South Carolina,30
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,22
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,23
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,24
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,25
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,26
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,27
00-0033906,Alvin Kamara,70.0,215.0,Tennessee,28
00-0033937,Amara Darboh,74.0,215.0,Michigan,23
00-0031544,Amari Cooper,73.0,211.0,Alabama,24
00-0031544,Amari Cooper,73.0,211.0,Alabama,25
00-0031544,Amari Cooper,73.0,211.0,Alabama,26
00-0031544,Amari Cooper,73.0,211.0,Alabama,27
00-0031544,Amari Cooper,73.0,211.0,Alabama,28
00-0031544,Amari Cooper,73.0,211.0,Alabama,29
00-0036991,Amari Rodgers,69.0,212.0,Clemson,22
00-0036991,Amari Rodgers,69.0,212.0,Clemson,23
00-0036991,Amari Rodgers,69.0,212.0,Clemson,24
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,22
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,23
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,24
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,25
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,26
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,27
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,28
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,29
00-0032104,Ameer Abdullah,69.0,203.0,Nebraska,30
00-0036963,Amon-Ra St. Brown,72.0,202.0,USC,22
00-0036963,Amon-Ra St. Brown,72.0,202.0,USC,23
00-0036963,Amon-Ra St. Brown,72.0,202.0,USC,24
00-0027094,Andre Brown,72.0,227.0,North Carolina State,26
00-0027094,Andre Brown,72.0,227.0,North Carolina State,27
00-0026237,Andre Caldwell,72.0,200.0,Florida,27
00-0026237,Andre Caldwell,72.0,200.0,Florida,28
00-0026237,Andre Caldwell,72.0,200.0,Florida,29
00-0026237,Andre Caldwell,72.0,200.0,Florida,30
00-0030287,Andre Ellington,69.0,200.0,Clemson,24
00-0030287,Andre Ellington,69.0,200.0,Clemson,25
00-0030287,Andre Ellington,69.0,200.0,Clemson,26
00-0030287,Andre Ellington,69.0,200.0,Clemson,27
00-0030287,Andre Ellington,69.0,200.0,Clemson,28
00-0028263,Andre Holmes,76.0,210.0,Hillsdale,24
00-0028263,Andre Holmes,76.0,210.0,Hillsdale,29
00-0028263,Andre Holmes,76.0,210.0,Hillsdale,30
00-0022044,Andre Johnson,75.0,229.0,Miami (Fla.),31
00-0022044,Andre Johnson,75.0,229.0,Miami (Fla.),32
00-0022044,Andre Johnson,75.0,229.0,Miami (Fla.),33
00-0022044,Andre Johnson,75.0,229.0,Miami (Fla.),34
00-0022044,Andre Johnson,75.0,229.0,Miami (Fla.),35
00-0033705,Andre Patton,74.0,200.0,Rutgers,25
00-0027691,Andre Roberts,71.0,195.0,Citadel,24
00-0027691,Andre Roberts,71.0,195.0,Citadel,25
00-0027691,Andre Roberts,71.0,195.0,Citadel,26
00-0027691,Andre Roberts,71.0,195.0,Citadel,27
00-0027691,Andre Roberts,71.0,195.0,Citadel,28
00-0027691,Andre Roberts,71.0,195.0,Citadel,29
00-0027691,Andre Roberts,71.0,195.0,Citadel,30
00-0027691,Andre Roberts,71.0,195.0,Citadel,31
00-0027691,Andre Roberts,71.0,195.0,Citadel,32
00-0027691,Andre Roberts,71.0,195.0,Citadel,33
00-0031055,Andre Williams,72.0,220.0,Boston College,22
00-0031055,Andre Williams,72.0,220.0,Boston College,23
00-0031055,Andre Williams,72.0,220.0,Boston College,25
00-0038619,Andrei Iosivas,75.0,205.0,Princeton,24
00-0029668,Andrew Luck,76.0,240.0,Stanford,23
00-0029668,Andrew Luck,76.0,240.0,Stanford,24
00-0029668,Andrew Luck,76.0,240.0,Stanford,25
00-0029668,Andrew Luck,76.0,240.0,Stanford,26
00-0029668,Andrew Luck,76.0,240.0,Stanford,27
00-0029668,Andrew Luck,76.0,240.0,Stanford,29
00-0037292,Andrew Ogletree,77.0,260.0,Youngstown State,25
00-0027973,Andy Dalton,74.0,220.0,TCU,25
00-0027973,Andy Dalton,74.0,220.0,TCU,26
00-0027973,Andy Dalton,74.0,220.0,TCU,27
00-0027973,Andy Dalton,74.0,220.0,TCU,28
00-0027973,Andy Dalton,74.0,220.0,TCU,29
00-0027973,Andy Dalton,74.0,220.0,TCU,30
00-0027973,Andy Dalton,74.0,220.0,TCU,31
00-0027973,Andy Dalton,74.0,220.0,TCU,32
00-0027973,Andy Dalton,74.0,220.0,TCU,33
00-0027973,Andy Dalton,74.0,220.0,TCU,34
00-0027973,Andy Dalton,74.0,220.0,TCU,35
00-0027973,Andy Dalton,74.0,220.0,TCU,36
00-0035527,Andy Isabella,69.0,188.0,Massachusetts,23
00-0035527,Andy Isabella,69.0,188.0,Massachusetts,24
00-0035527,Andy Isabella,69.0,188.0,Massachusetts,25
00-0035527,Andy Isabella,69.0,188.0,Massachusetts,26
00-0032707,Andy Jones,73.0,217.0,Jacksonville,24
00-0022084,Anquan Boldin,73.0,220.0,Florida State,32
00-0022084,Anquan Boldin,73.0,220.0,Florida State,33
00-0022084,Anquan Boldin,73.0,220.0,Florida State,34
00-0022084,Anquan Boldin,73.0,220.0,Florida State,35
00-0022084,Anquan Boldin,73.0,220.0,Florida State,36
00-0028163,Anthony Allen,73.0,223.0,Georgia Tech,24
00-0026465,Anthony Armstrong,70.0,185.0,West Texas A&M,29
00-0037175,Anthony Brown,73.0,223.0,Oregon,24
00-0027772,Anthony Dixon,73.0,233.0,Mississippi State,25
00-0027772,Anthony Dixon,73.0,233.0,Mississippi State,26
00-0027772,Anthony Dixon,73.0,233.0,Mississippi State,27
00-0027772,Anthony Dixon,73.0,233.0,Mississippi State,28
00-0024268,Anthony Fasano,76.0,258.0,Notre Dame,28
00-0024268,Anthony Fasano,76.0,258.0,Notre Dame,29
00-0024268,Anthony Fasano,76.0,258.0,Notre Dame,30
00-0024268,Anthony Fasano,76.0,258.0,Notre Dame,31
00-0024268,Anthony Fasano,76.0,258.0,Notre Dame,32
00-0024268,Anthony Fasano,76.0,258.0,Notre Dame,33
00-0033455,Anthony Firkser,74.0,245.0,Harvard,23
00-0033455,Anthony Firkser,74.0,245.0,Harvard,24
00-0033455,Anthony Firkser,74.0,245.0,Harvard,25
00-0033455,Anthony Firkser,74.0,245.0,Harvard,26
00-0033455,Anthony Firkser,74.0,245.0,Harvard,27
00-0036336,Anthony McFarland,68.0,193.0,Maryland,21
00-0036336,Anthony McFarland,68.0,193.0,Maryland,22
00-0036336,Anthony McFarland,68.0,193.0,Maryland,24
00-0034353,Anthony Miller,71.0,190.0,Memphis,24
00-0034353,Anthony Miller,71.0,190.0,Memphis,25
00-0034353,Anthony Miller,71.0,190.0,Memphis,26
00-0034353,Anthony Miller,71.0,190.0,Memphis,27
00-0039164,Anthony Richardson,76.0,244.0,Florida,21
00-0036999,Anthony Schwartz,72.0,195.0,Auburn,21
00-0036999,Anthony Schwartz,72.0,195.0,Auburn,22
00-0028074,Anthony Sherman,70.0,242.0,Connecticut,32
00-0038627,Antoine Green,74.0,199.0,North Carolina,24
00-0035126,Antoine Wesley,76.0,206.0,Texas Tech,24
00-0026855,Antone Smith,69.0,192.0,Florida State,27
00-0026855,Antone Smith,69.0,192.0,Florida State,28
00-0026855,Antone Smith,69.0,192.0,Florida State,29
00-0026855,Antone Smith,69.0,192.0,Florida State,30
00-0026855,Antone Smith,69.0,192.0,Florida State,31
00-0030789,Antonio Andrews,70.0,225.0,Western Kentucky,22
00-0030789,Antonio Andrews,70.0,225.0,Western Kentucky,23
00-0030789,Antonio Andrews,70.0,225.0,Western Kentucky,24
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,24
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,25
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,26
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,27
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,28
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,29
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,30
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,31
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,32
00-0027793,Antonio Brown,70.0,185.0,Central Michigan,33
00-0034772,Antonio Callaway,71.0,200.0,Florida,21
00-0034772,Antonio Callaway,71.0,200.0,Florida,22
00-0034772,Antonio Callaway,71.0,200.0,Florida,23
00-0036340,Antonio Gandy-Golden,76.0,220.0,Liberty,22
00-0021547,Antonio Gates,76.0,255.0,Kent State,37
00-0021547,Antonio Gates,76.0,255.0,Kent State,38
00-0036328,Antonio Gibson,72.0,228.0,Memphis,22
00-0036328,Antonio Gibson,72.0,228.0,Memphis,23
00-0036328,Antonio Gibson,72.0,228.0,Memphis,24
00-0036328,Antonio Gibson,72.0,228.0,Memphis,25
00-0036188,Antonio Williams,71.0,210.0,North Carolina,23
00-0033421,Antony Auclair,78.0,256.0,Laval University,24
00-0033421,Antony Auclair,78.0,256.0,Laval University,25
00-0033421,Antony Auclair,78.0,256.0,Laval University,26
00-0033421,Antony Auclair,78.0,256.0,Laval University,27
00-0033421,Antony Auclair,78.0,256.0,Laval University,28
00-0033916,ArDarius Stewart,72.0,205.0,Alabama,24
00-0026796,Arian Foster,73.0,227.0,Tennessee,26
00-0026796,Arian Foster,73.0,227.0,Tennessee,27
00-0026796,Arian Foster,73.0,227.0,Tennessee,28
00-0026796,Arian Foster,73.0,227.0,Tennessee,29
00-0026796,Arian Foster,73.0,227.0,Tennessee,30
00-0028565,Armando Allen,68.0,190.0,Notre Dame,23
00-0037168,Armani Rogers,77.0,225.0,Ohio,25
00-0028400,Armon Binns,75.0,211.0,Cincinnati,23
00-0027654,Arrelious Benn,74.0,228.0,Illinois,24
00-0027654,Arrelious Benn,74.0,228.0,Illinois,28
00-0027654,Arrelious Benn,74.0,228.0,Illinois,29
00-0036208,Artavis Pierce,71.0,208.0,Oregon State,24
00-0035021,Ashton Dulin,74.0,215.0,Malone University,22
00-0035021,Ashton Dulin,74.0,215.0,Malone University,23
00-0035021,Ashton Dulin,74.0,215.0,Malone University,24
00-0035021,Ashton Dulin,74.0,215.0,Malone University,25
00-0034686,Auden Tate,77.0,228.0,Florida State,21
00-0034686,Auden Tate,77.0,228.0,Florida State,22
00-0034686,Auden Tate,77.0,228.0,Florida State,23
00-0034686,Auden Tate,77.0,228.0,Florida State,24
00-0033382,Austin Carr,73.0,195.0,Northwestern,25
00-0033382,Austin Carr,73.0,195.0,Northwestern,26
00-0033382,Austin Carr,73.0,195.0,Northwestern,27
00-0027092,Austin Collie,72.0,204.0,BYU,27
00-0027092,Austin Collie,72.0,204.0,BYU,28
00-0028957,Austin Davis,74.0,221.0,Southern Miss,26
00-0033699,Austin Ekeler,69.0,200.0,Western State,22
00-0033699,Austin Ekeler,69.0,200.0,Western State,23
00-0033699,Austin Ekeler,69.0,200.0,Western State,24
00-0033699,Austin Ekeler,69.0,200.0,Western State,25
00-0033699,Austin Ekeler,69.0,200.0,Western State,26
00-0033699,Austin Ekeler,69.0,200.0,Western State,27
00-0033699,Austin Ekeler,69.0,200.0,Western State,28
00-0032392,Austin Hooper,76.0,254.0,Stanford,22
00-0032392,Austin Hooper,76.0,254.0,Stanford,23
00-0032392,Austin Hooper,76.0,254.0,Stanford,24
00-0032392,Austin Hooper,76.0,254.0,Stanford,25
00-0032392,Austin Hooper,76.0,254.0,Stanford,26
00-0032392,Austin Hooper,76.0,254.0,Stanford,27
00-0032392,Austin Hooper,76.0,254.0,Stanford,28
00-0032392,Austin Hooper,76.0,254.0,Stanford,29
00-0035869,Austin Mack,74.0,215.0,Ohio State,23
00-0031418,Austin Seferian-Jenkins,77.0,262.0,Washington,22
00-0031418,Austin Seferian-Jenkins,77.0,262.0,Washington,23
00-0031418,Austin Seferian-Jenkins,77.0,262.0,Washington,24
00-0031418,Austin Seferian-Jenkins,77.0,262.0,Washington,25
00-0031418,Austin Seferian-Jenkins,77.0,262.0,Washington,26
00-0036841,Austin Trammell,70.0,185.0,Rice,24
00-0036841,Austin Trammell,70.0,185.0,Rice,25
00-0033043,Austin Traylor,75.0,250.0,Wisconsin,24
00-0035187,Austin Walter,68.0,202.0,Rice,24
00-0035187,Austin Walter,68.0,202.0,Rice,25
00-0036950,Avery Williams,69.0,195.0,Boise State,24
00-0038108,Bailey Zappe,73.0,215.0,Western Kentucky,23
00-0038108,Bailey Zappe,73.0,215.0,Western Kentucky,24
00-0034855,Baker Mayfield,73.0,215.0,Oklahoma,23
00-0034855,Baker Mayfield,73.0,215.0,Oklahoma,24
00-0034855,Baker Mayfield,73.0,215.0,Oklahoma,25
00-0034855,Baker Mayfield,73.0,215.0,Oklahoma,26
00-0034855,Baker Mayfield,73.0,215.0,Oklahoma,27
00-0034855,Baker Mayfield,73.0,215.0,Oklahoma,28
00-0028170,Baron Batch,70.0,210.0,Texas Tech,25
00-0026931,Bear Pascoe,77.0,265.0,Fresno State,26
00-0026931,Bear Pascoe,77.0,265.0,Fresno State,27
00-0026931,Bear Pascoe,77.0,265.0,Fresno State,28
00-0032661,Ben Braunecker,76.0,252.0,Harvard,22
00-0032661,Ben Braunecker,76.0,252.0,Harvard,24
00-0032661,Ben Braunecker,76.0,252.0,Harvard,25
00-0036384,Ben DiNucci,74.0,215.0,James Madison,24
00-0035823,Ben Ellefson,75.0,250.0,North Dakota State,24
00-0035823,Ben Ellefson,75.0,250.0,North Dakota State,25
00-0035823,Ben Ellefson,75.0,250.0,North Dakota State,26
00-0032139,Ben Koyack,77.0,258.0,Notre Dame,23
00-0032139,Ben Koyack,77.0,258.0,Notre Dame,24
00-0032139,Ben Koyack,77.0,258.0,Notre Dame,26
00-0024463,Ben Obomanu,73.0,204.0,Auburn,29
00-0024463,Ben Obomanu,73.0,204.0,Auburn,30
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),30
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),31
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),32
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),33
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),34
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),35
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),36
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),37
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),38
00-0022924,Ben Roethlisberger,77.0,240.0,Miami (Ohio),39
00-0038809,Ben Sims,77.0,250.0,Baylor,23
00-0036862,Ben Skowronek,75.0,224.0,Notre Dame,24
00-0036862,Ben Skowronek,75.0,224.0,Notre Dame,25
00-0036862,Ben Skowronek,75.0,224.0,Notre Dame,26
00-0027890,Ben Tate,70.0,220.0,Auburn,24
00-0027890,Ben Tate,70.0,220.0,Auburn,25
00-0027890,Ben Tate,70.0,220.0,Auburn,26
00-0025860,BenJarvus Green-Ellis,71.0,222.0,Mississippi,27
00-0025860,BenJarvus Green-Ellis,71.0,222.0,Mississippi,28
00-0022943,Benjamin Watson,75.0,255.0,Georgia,32
00-0022943,Benjamin Watson,75.0,255.0,Georgia,33
00-0022943,Benjamin Watson,75.0,255.0,Georgia,34
00-0022943,Benjamin Watson,75.0,255.0,Georgia,35
